date,residuals,segment
2012-10-16,96.44859740976503,train
2012-10-17,97.31576727732295,train
2012-10-18,96.83823633553446,train
2012-10-19,95.90211696379784,train
2012-10-20,96.48709469046388,train
2012-10-21,96.61333776579978,train
2012-10-22,97.15477537484423,train
2012-10-23,97.06180450678373,train
2012-10-24,97.15917858325857,train
2012-10-25,96.51580162129072,train
2012-10-26,96.42170420031675,train
2012-10-27,96.81538834422047,train
2012-10-28,97.30002506893179,train
2012-10-29,96.89823176089779,train
2012-10-30,97.00871462028317,train
2012-10-31,96.61697673339492,train
2012-11-01,96.19477149667695,train
2012-11-02,96.58636244188084,train
2012-11-03,96.62654667074038,train
2012-11-04,97.571373057578,train
2012-11-05,96.82328141763847,train
2012-11-06,97.07508328105465,train
2012-11-07,96.74620474177009,train
2012-11-08,96.98153905230417,train
2012-11-09,96.90427653842322,train
2012-11-10,96.14632539958374,train
2012-11-11,96.8681389683027,train
2012-11-12,97.39478516809014,train
2012-11-13,96.61278601418103,train
2012-11-14,96.276819699533,train
2012-11-15,96.13980234128175,train
2012-11-16,96.67981303132265,train
2012-11-17,96.84619711737564,train
2012-11-18,97.28044869100205,train
2012-11-19,97.32055800841465,train
2012-11-20,97.13594162866244,train
2012-11-21,96.71570713924064,train
2012-11-22,96.53511436855146,train
2012-11-23,96.84099509362817,train
2012-11-24,96.17836588979904,train
2012-11-25,96.5093549150404,train
2012-11-26,97.19419104107037,train
2012-11-27,96.6704476598515,train
2012-11-28,96.61147506385974,train
2012-11-29,96.88771822744195,train
2012-11-30,96.84579806986025,train
2012-12-01,95.96893653385563,train
2012-12-02,96.13951854214626,train
2012-12-03,96.34327191537989,train
2012-12-04,97.01921230708678,train
2012-12-05,96.42349631262411,train
2012-12-06,96.18173258309669,train
2012-12-07,96.97606331365446,train
2012-12-08,96.27647827620757,train
2012-12-09,96.91132829866798,train
2012-12-10,97.16999032189737,train
2012-12-11,97.29265061322332,train
2012-12-12,96.60348114810934,train
2012-12-13,96.65234502057966,train
2012-12-14,97.3314302524529,train
2012-12-15,96.88901909353001,train
2012-12-16,96.50428254572032,train
2012-12-17,97.89230089925461,train
2012-12-18,97.20418451621192,train
2012-12-19,96.07302166755215,train
2012-12-20,97.22556885310125,train
2012-12-21,97.300860619686,train
2012-12-22,97.8253415905362,train
2012-12-23,97.67903521286549,train
2012-12-24,95.85052026411928,train
2012-12-25,97.00504684059305,train
2012-12-26,96.83049884742933,train
2012-12-27,96.56695605531142,train
2012-12-28,97.14300059193094,train
2012-12-29,98.63306274223291,train
2012-12-30,97.73092003349379,train
2012-12-31,97.6221010725931,train
2013-01-01,96.83134592302154,train
2013-01-03,95.96240771313464,train
2013-01-04,97.9973137824093,train
2013-01-05,97.67650262971733,train
2013-01-06,97.10601018379921,train
2013-01-07,96.68004352808242,train
2013-01-08,98.44678534520546,train
2013-01-09,97.10079951642325,train
2013-01-10,97.93235259247729,train
2013-01-11,96.67517572463666,train
2013-01-12,96.95458965927071,train
2013-01-13,97.39523895858598,train
2013-01-14,97.32814711423067,train
2013-01-15,98.02992043029082,train
2013-01-16,99.5356693257011,train
2013-01-17,97.34721783989363,train
2013-01-18,97.63887403368193,train
2013-01-19,95.65115929476437,train
2013-01-20,97.7425370701871,train
2013-01-21,99.15335299386918,train
2013-01-22,97.58153220226565,train
2013-01-23,96.79350699869283,train
2013-01-24,95.75596040902099,train
2013-01-25,95.65910855176756,train
2013-01-26,98.81555422998082,train
2013-01-27,99.31255134343577,train
2013-01-28,97.77848880229503,train
2013-01-29,99.0337107694917,train
2013-01-30,100.3851420842239,train
2013-01-31,96.67036986719508,train
2013-02-01,96.51599754353654,train
2013-02-02,95.89204569599984,train
2013-02-03,102.76328087849892,train
2013-02-04,102.27111267216154,train
2013-02-05,97.32582485937581,train
2013-02-06,96.84287652342994,train
2013-02-07,98.40721769517833,train
2013-02-08,97.10768272591241,train
2013-02-09,100.2169140240926,train
2013-02-10,96.4760322865988,train
2013-02-11,97.87832559258771,train
2013-02-12,100.97979779359154,train
2013-02-13,98.09935469796746,train
2013-02-14,98.13923639982978,train
2013-02-15,100.43794024826285,train
2013-02-16,100.15986607604508,train
2013-02-17,97.76438240059602,train
2013-02-18,106.60155325942219,train
2013-02-19,102.36114470653474,train
2013-02-20,97.96641281055022,train
2013-02-21,93.62570935506001,train
2013-02-22,100.29436093538139,train
2013-02-23,104.76175693488909,train
2013-02-24,104.54203013620216,train
2013-02-25,108.09445196047429,train
2013-02-26,103.5253838402241,train
2013-02-27,103.2970076506261,train
2013-02-28,99.22841714490366,train
2013-03-01,102.79683544430507,train
2013-03-02,107.71546918803081,train
2013-03-03,110.10991562806082,train
2013-03-04,117.13542229188603,train
2013-03-05,109.24805366869941,train
2013-03-06,107.4779768515832,train
2013-03-07,105.43577555986127,train
2013-03-08,116.64415302291184,train
2013-03-09,131.94391712122786,train
2013-03-10,109.33999882617886,train
2013-03-11,132.46273075299675,train
2013-03-12,28.51602188555613,train
2013-03-13,49.064946318714945,train
2013-03-14,111.08377596300325,train
2013-03-15,100.60169955246377,train
2013-03-16,113.16430886587794,train
2013-03-17,75.34047631252247,train
2013-03-18,98.58957232547516,train
2013-03-19,141.40391903709627,train
2013-03-20,117.13422370873514,train
2013-03-21,101.17578054481082,train
2013-03-22,100.03006182577046,train
2013-03-23,94.52745877870275,train
2013-03-24,106.6095918339198,train
2013-03-25,122.59443840167782,train
2013-03-26,102.43932920745485,train
2013-03-27,88.72757253569841,train
2013-03-28,92.15003452438307,train
2013-03-29,96.61476828631521,train
2013-03-30,123.40063539355043,train
2013-03-31,101.58204260877521,train
2013-04-01,78.22225628935334,train
2013-04-02,87.69810485745715,train
2013-04-03,98.26849033909042,train
2013-04-04,123.84113775118134,train
2013-04-05,112.64612910019848,train
2013-04-06,97.15872911457699,train
2013-04-07,96.49886299065581,train
2013-04-08,105.88175221553712,train
2013-04-09,102.667509474807,train
2013-04-10,107.03818903390764,train
2013-04-11,100.15556731147504,train
2013-04-12,100.48051011858621,train
2013-04-13,104.74022853752489,train
2013-04-14,96.54016801000984,train
2013-04-15,102.99089642878961,train
2013-04-16,109.54746895966406,train
2013-04-17,108.19826770108281,train
2013-04-18,102.53345255931428,train
2013-04-19,98.98970317562919,train
2013-04-20,101.59528464762505,train
2013-04-21,103.60969955495455,train
2013-04-22,104.15254247393133,train
2013-04-23,105.69636367163962,train
2013-04-24,109.50710897702518,train
2013-04-25,102.23591581694191,train
2013-04-26,103.10159249767781,train
2013-04-27,98.63342433402482,train
2013-04-28,101.69587343359653,train
2013-04-29,107.34657064882806,train
2013-04-30,100.99625814344991,train
2013-05-01,102.26898057713349,train
2013-05-02,103.70855961522764,train
2013-05-03,96.4180623515121,train
2013-05-04,102.69649444235036,train
2013-05-05,104.4340135921465,train
2013-05-06,103.69482200834427,train
2013-05-07,98.86099378496354,train
2013-05-08,94.66373998792743,train
2013-05-09,98.88389363804848,train
2013-05-10,95.08466164581434,train
2013-05-11,110.25180943338634,train
2013-05-12,107.9101237016718,train
2013-05-13,101.12221309783608,train
2013-05-14,95.44097506193268,train
2013-05-15,96.11019935430123,train
2013-05-16,101.67714557186376,train
2013-05-17,101.90934800767423,train
2013-05-18,103.74898874689445,train
2013-05-19,107.48257526194098,train
2013-05-20,102.14125079769697,train
2013-05-21,101.90592513079137,train
2013-05-22,99.57053196061905,train
2013-05-23,98.75924099035511,train
2013-05-24,100.68653964732273,train
2013-05-25,97.3274757924178,train
2013-05-26,102.3508645510482,train
2013-05-27,102.70918328897669,train
2013-05-28,99.17624420332564,train
2013-05-29,93.9956624169388,train
2013-05-30,100.86739316747142,train
2013-05-31,103.57385730880752,train
2013-06-01,93.2957071440715,train
2013-06-02,100.95514328392272,train
2013-06-03,89.53644905240358,train
2013-06-04,101.26604883836282,train
2013-06-05,91.6620844087498,train
2013-06-06,101.11957390993652,train
2013-06-07,106.00597844422488,train
2013-06-08,104.30834099629107,train
2013-06-09,98.92860424702837,train
2013-06-10,109.08237836018276,train
2013-06-11,103.75536198230259,train
2013-06-12,103.01019477000287,train
2013-06-13,101.89631341590821,train
2013-06-14,97.51327923048294,train
2013-06-15,102.86331647224694,train
2013-06-16,100.48667590691055,train
2013-06-17,101.24675049714955,train
2013-06-18,93.14235188736552,train
2013-06-19,101.52407267368852,train
2013-06-20,99.8151524093631,train
2013-06-21,101.8594627464371,train
2013-06-22,102.14200567458526,train
2013-06-23,104.48920027885875,train
2013-06-24,99.66719077683616,train
2013-06-25,102.02104673746751,train
2013-06-26,100.05035706546978,train
2013-06-27,98.09156678869613,train
2013-06-28,105.9148285005667,train
2013-06-29,103.62589195232967,train
2013-06-30,107.25826734015325,train
2013-07-01,99.68030604246809,train
2013-07-02,96.64324616098703,train
2013-07-03,100.40365097403489,train
2013-07-04,101.00961543067963,train
2013-07-05,102.69811944450686,train
2013-07-06,102.47890550111046,train
2013-07-07,101.3655600519823,train
2013-07-08,100.81236782849103,train
2013-07-09,97.19292330889155,train
2013-07-10,100.49868478809549,train
2013-07-11,101.61477314866512,train
2013-07-12,103.44660004772854,train
2013-07-13,103.21797031169478,train
2013-07-14,103.37362477357965,train
2013-07-15,104.84677566473691,train
2013-07-16,98.22614808431736,train
2013-07-17,98.68246251966973,train
2013-07-18,105.24116714557222,train
2013-07-19,102.85358950898389,train
2013-07-20,106.53765379518994,train
2013-07-21,103.79342852218159,train
2013-07-22,102.74629326730255,train
2013-07-23,98.87622962078554,train
2013-07-24,98.01588894003872,train
2013-07-25,102.69537653306537,train
2013-07-26,104.74810000187165,train
2013-07-27,100.38371300431322,train
2013-07-28,107.20756957783787,train
2013-07-29,99.1092964194452,train
2013-07-30,99.53943794772364,train
2013-07-31,112.71649976096177,train
2013-08-01,106.26090786055045,train
2013-08-02,102.48425302593752,train
2013-08-03,97.01071562027909,train
2013-08-04,99.96203070711903,train
2013-08-05,93.19290558920603,train
2013-08-06,99.59055060420664,train
2013-08-07,96.88950889914456,train
2013-08-08,106.81513731946077,train
2013-08-09,101.98329136821422,train
2013-08-10,106.74216204531187,train
2013-08-11,101.59016761955775,train
2013-08-12,109.25288257581695,train
2013-08-13,101.1687388687993,train
2013-08-14,101.76851448744374,train
2013-08-15,95.76658630964722,train
2013-08-16,101.70132468196552,train
2013-08-17,104.78098036465542,train
2013-08-18,102.78480927586313,train
2013-08-19,102.94516587164766,train
2013-08-20,99.97672487555549,train
2013-08-21,99.07203661822547,train
2013-08-22,100.91361353022792,train
2013-08-23,104.25655413678568,train
2013-08-24,98.61858034269447,train
2013-08-25,101.4933359307708,train
2013-08-26,103.57930855717649,train
2013-08-27,102.10923479776241,train
2013-08-28,105.78548524381165,train
2013-08-29,103.37929499387042,train
2013-08-30,103.84749153718985,train
2013-08-31,96.79168607429051,train
2013-09-01,100.01219832688687,train
2013-09-02,84.42132834579655,train
2013-09-03,110.72213807173382,train
2013-09-04,113.52942725822018,train
2013-09-05,102.37733710390987,train
2013-09-06,99.7604382410084,train
2013-09-07,98.96540881714752,train
2013-09-08,99.96452007212473,train
2013-09-09,106.86139801915022,train
2013-09-10,103.0631110636312,train
2013-09-11,101.47751232821133,train
2013-09-12,105.59787240618218,train
2013-09-13,105.42450426830762,train
2013-09-14,104.10958940274486,train
2013-09-15,105.03912521078003,train
2013-09-16,99.60012774457583,train
2013-09-17,102.72996257187157,train
2013-09-18,112.45103664271389,train
2013-09-19,120.83147240960106,train
2013-09-20,105.13639484341056,train
2013-09-21,107.29889239406589,train
2013-09-22,113.30662909020907,train
2013-09-23,123.1302396446431,train
2013-09-24,90.20405410503463,train
2013-09-25,90.26708344399867,train
2013-09-26,97.70159508322976,train
2013-09-27,125.21535943303756,train
2013-09-28,113.76773785816502,train
2013-09-29,109.13025829960974,train
2013-09-30,98.31758614892526,train
2013-10-01,104.3220958904314,train
2013-10-02,107.68886986195128,train
2013-10-03,105.65109410801723,train
2013-10-04,113.97069025515837,train
2013-10-05,121.05636809812627,train
2013-10-06,122.16429687339937,train
2013-10-07,121.42193595915009,train
2013-10-08,138.19108232660082,train
2013-10-09,148.2403722585433,train
2013-10-10,107.64399214282051,train
2013-10-11,81.04611819286845,train
2013-10-12,123.60672254647687,train
2013-10-13,135.5509954896647,train
2013-10-14,159.5501798207386,train
2013-10-15,126.72190930468815,train
2013-10-16,101.71503923917294,train
2013-10-17,127.05857287203446,train
2013-10-18,166.3335611632445,train
2013-10-19,330.4524633590936,train
2013-10-20,26.211077337351753,train
2013-10-21,56.206588774959414,train
2013-10-22,277.2356019559928,train
2013-10-23,209.4010970406547,train
2013-10-24,145.95303766278676,train
2013-10-25,70.52232763122618,train
2013-10-26,139.15163147366536,train
2013-10-27,267.50430535385385,train
2013-10-28,227.84199030749608,train
2013-10-29,158.60989133885926,train
2013-10-30,208.8123622168041,train
2013-10-31,137.3837213260914,train
2013-11-01,-57.63064385628172,train
2013-11-02,215.00940590176128,train
2013-11-03,230.4797030278064,train
2013-11-04,226.0614489374857,train
2013-11-05,35.38069943523931,train
2013-11-06,-88.52311038492837,train
2013-11-07,-23.112048402001733,train
2013-11-08,262.8980581062498,train
2013-11-09,309.0632399384515,train
2013-11-10,244.77326809578176,train
2013-11-11,5.504262623738214,train
2013-11-12,72.75538024005277,train
2013-11-13,157.46865578179677,train
2013-11-14,122.29503463555113,train
2013-11-15,133.22555977951515,train
2013-11-16,-26.241180214180076,train
2013-11-17,80.80146893202937,train
2013-11-18,-2.748535562416464,train
2013-11-19,310.94183463007596,train
2013-11-20,131.7965259681814,train
2013-11-21,69.89620623293808,train
2013-11-22,119.97669822560317,train
2013-11-23,178.4201658556014,train
2013-11-24,126.83125696753154,train
2013-11-25,128.94399026774863,train
2013-11-26,203.5508126811228,train
2013-11-27,104.31578027921319,train
2013-11-28,94.6144482558467,train
2013-11-29,138.4842511553752,train
2013-11-30,146.07400236232354,train
2013-12-01,124.98838927367433,train
2013-12-02,141.3465138190711,train
2013-12-03,174.66408285679938,train
2013-12-04,161.5561931211737,train
2013-12-05,200.27808138759633,train
2013-12-06,148.05009718333827,train
2013-12-07,-44.786903407373075,train
2013-12-08,126.0844935651703,train
2013-12-09,171.2838939738599,train
2013-12-10,172.0316254626124,train
2013-12-11,185.30952960825778,train
2013-12-12,81.22595176485515,train
2013-12-13,82.70113102749838,train
2013-12-14,129.21261119160556,train
2013-12-15,165.61256729862737,train
2013-12-16,113.55478190179679,train
2013-12-17,98.18378277986824,train
2013-12-18,153.66988478308213,train
2013-12-19,170.86125511511273,train
2013-12-20,135.83801005495275,train
2013-12-21,114.39646386983873,train
2013-12-22,104.18702478919556,train
2013-12-23,102.62600853320714,train
2013-12-24,104.0159961934329,train
2013-12-25,190.76474252151309,train
2013-12-26,179.4369331623783,train
2013-12-27,12.275289339919482,train
2013-12-28,134.58908641171718,train
2013-12-29,162.139810916957,train
2013-12-30,127.93805630868167,train
2013-12-31,137.11745146918406,train
2014-01-01,132.37438134496995,train
2014-01-03,114.8203935104408,train
2014-01-04,120.83921710072991,train
2014-01-05,136.41360656349536,train
2014-01-06,112.7656531949865,train
2014-01-07,91.11297197790668,train
2014-01-08,54.52313264017141,train
2014-01-09,94.16267460666222,train
2014-01-10,148.7405271776073,train
2014-01-11,138.06742081497453,train
2014-01-12,140.43568282309263,train
2014-01-13,101.63003203416315,train
2014-01-14,70.55976030501586,train
2014-01-15,170.63873354321333,train
2014-01-16,139.25033018620672,train
2014-01-17,84.7098180903472,train
2014-01-18,122.44315185339093,train
2014-01-19,122.85574105341146,train
2014-01-20,116.44161552008609,train
2014-01-21,52.038054874192824,train
2014-01-22,123.34365659453084,train
2014-01-23,170.46332550901468,train
2014-01-24,131.88028849068843,train
2014-01-25,45.166162775928285,train
2014-01-26,92.99267305397814,train
2014-01-27,198.574664233411,train
2014-01-28,131.95736660716148,train
2014-01-29,78.11502919669994,train
2014-01-30,119.88749597956513,train
2014-01-31,118.5033629370381,train
2014-02-01,224.88609985997442,train
2014-02-02,128.55643301584098,train
2014-02-03,90.79046091161138,train
2014-02-04,107.35298998358815,train
2014-02-05,86.44628847988633,train
2014-02-06,106.23249913490662,train
2014-02-07,146.88037222676604,train
2014-02-08,120.79592980924178,train
2014-02-09,122.96255325189725,train
2014-02-10,118.39973159383726,train
2014-02-11,121.18330266374153,train
2014-02-12,109.01095317674344,train
2014-02-13,123.62942647731597,train
2014-02-14,116.61462638798298,train
2014-02-15,109.31299613076976,train
2014-02-16,110.93431033911867,train
2014-02-17,116.98780064207972,train
2014-02-18,98.13496356614519,train
2014-02-19,98.79750345247993,train
2014-02-20,111.35298465359773,train
2014-02-21,120.52965995233461,train
2014-02-22,141.46005652294258,train
2014-02-23,123.78860753962562,train
2014-02-24,111.09450558717134,train
2014-02-25,3.962654194923857,train
2014-02-26,118.39106491566929,train
2014-02-27,129.77516158354427,train
2014-02-28,89.47266483655125,train
2014-03-01,108.86311255501539,train
2014-03-02,137.47209378379404,train
2014-03-03,75.18481608821861,train
2014-03-04,105.66128206479988,train
2014-03-05,125.92213164757561,train
2014-03-06,132.80628617346082,train
2014-03-07,113.38043415269323,train
2014-03-08,96.74889435083588,train
2014-03-09,111.36658396242512,train
2014-03-10,104.11971973533753,train
2014-03-11,32.81879709922322,train
2014-03-12,155.1432661709993,train
2014-03-13,139.88336648728858,train
2014-03-14,100.06661861187285,train
2014-03-15,150.54162885859108,train
2014-03-16,173.82083351079103,train
2014-03-17,125.46321259883769,train
2014-03-18,64.70463551352839,train
2014-03-19,80.3559647947111,train
2014-03-20,137.09684505885912,train
2014-03-21,124.10600157785376,train
2014-03-22,109.3306060832175,train
2014-03-23,100.56550579875801,train
2014-03-24,112.81769936334666,train
2014-03-25,124.72423998695723,train
2014-03-26,78.4267991139892,train
2014-03-27,104.56015294394047,train
2014-03-28,97.88353770056847,train
2014-03-29,116.5280979043585,train
2014-03-30,126.75579232837697,train
2014-03-31,115.17936916413487,train
2014-04-01,120.88066041813983,train
2014-04-02,102.36614648622214,train
2014-04-03,96.32726967783162,train
2014-04-04,109.52168789708173,train
2014-04-05,112.00058834989812,train
2014-04-06,108.25875005085118,train
2014-04-07,118.58168573601404,train
2014-04-08,112.95797969135373,train
2014-04-09,117.02491062040565,train
2014-04-10,115.30107145330294,train
2014-04-11,93.83781247341693,train
2014-04-12,109.4330388432673,train
2014-04-13,114.03601303688231,train
2014-04-14,116.17677474308965,train
2014-04-15,114.32985030626008,train
2014-04-16,110.59377442620786,train
2014-04-17,110.28149741604705,train
2014-04-18,107.04799667103663,train
2014-04-19,109.96032323095841,train
2014-04-20,151.21380350948488,train
2014-04-21,123.32033032244027,train
2014-04-22,137.00953288625135,train
2014-04-23,107.19685147850777,train
2014-04-24,103.79282923060612,train
2014-04-25,157.42919473652114,train
2014-04-26,132.21533858071626,train
2014-04-27,94.9027075036376,train
2014-04-28,112.05742885086181,train
2014-04-29,108.05236325213701,train
2014-04-30,162.1336797031468,train
2014-05-01,133.03383257472348,train
2014-05-02,116.54870431468362,train
2014-05-03,130.97770927871045,train
2014-05-04,125.2722690830293,train
2014-05-05,86.98860125631563,train
2014-05-06,128.9782420862532,train
2014-05-07,118.55711478142052,train
2014-05-08,116.66644205958335,train
2014-05-09,119.57300620051035,train
2014-05-10,109.88651816847425,train
2014-05-11,119.65879709450348,train
2014-05-12,97.61546996893492,train
2014-05-13,65.77925750701218,train
2014-05-14,126.06397935354914,train
2014-05-15,104.86242639472658,train
2014-05-16,135.77227237906118,train
2014-05-17,126.91271452244064,train
2014-05-18,129.3485120811767,train
2014-05-19,112.5131209449628,train
2014-05-20,99.36005384441859,train
2014-05-21,106.40080786890383,train
2014-05-22,118.00161759033148,train
2014-05-23,125.4124111129803,train
2014-05-24,107.60999387075174,train
2014-05-25,100.94845311546987,train
2014-05-26,96.19708510790332,train
2014-05-27,128.8691710195215,train
2014-05-28,138.30759843867372,train
2014-05-29,115.27027708619528,train
2014-05-30,113.20332044247215,train
2014-05-31,149.20396396283724,train
2014-06-01,119.99393938323533,train
2014-06-02,113.02643722901075,train
2014-06-03,105.43581013437529,train
2014-06-04,98.40229370814734,train
2014-06-05,114.12042095031666,train
2014-06-06,124.32764726206585,train
2014-06-07,106.11365500555985,train
2014-06-08,114.32477937754476,train
2014-06-09,117.18151011900562,train
2014-06-10,108.08182073803795,train
2014-06-11,129.23676725203143,train
2014-06-12,120.99600099673773,train
2014-06-13,106.1097826599954,train
2014-06-14,104.11008497077842,train
2014-06-15,116.57382846150045,train
2014-06-16,111.85053495927616,train
2014-06-17,120.63919201258591,train
2014-06-18,123.47545464177762,train
2014-06-19,115.18798974295089,train
2014-06-20,108.57784976510175,train
2014-06-21,111.13364393698333,train
2014-06-22,114.79812752344549,train
2014-06-23,112.90404344956329,train
2014-06-24,96.40881943144467,train
2014-06-25,111.82877606515217,train
2014-06-26,112.41442223242154,train
2014-06-27,113.40523560404642,train
2014-06-28,106.11457699259898,train
2014-06-29,113.76508714542746,train
2014-06-30,97.89981077180943,train
2014-07-01,130.13459823075772,train
2014-07-02,129.3420120725507,train
2014-07-03,107.08948608779849,train
2014-07-04,105.92570794762872,train
2014-07-05,115.03475549704382,train
2014-07-06,111.12304108603308,train
2014-07-07,111.72376174139265,train
2014-07-08,117.2954677170448,train
2014-07-09,117.47631547477454,train
2014-07-10,108.3986154846906,train
2014-07-11,112.97747971723169,train
2014-07-12,98.29183966085691,train
2014-07-13,103.64909145120237,train
2014-07-14,91.98116107332436,train
2014-07-15,72.88196906052832,train
2014-07-16,103.1673532232453,train
2014-07-17,142.29588387328602,train
2014-07-18,95.64887161442351,train
2014-07-19,73.88167960708103,train
2014-07-20,132.41895941831297,train
2014-07-21,150.71445532908012,train
2014-07-22,121.88078585886007,train
2014-07-23,96.7369085193269,train
2014-07-24,88.7820504448743,train
2014-07-25,118.19251500678791,train
2014-07-26,109.57460995312908,train
2014-07-27,119.16488863762964,train
2014-07-28,111.53650617374092,train
2014-07-29,102.89817910716488,train
2014-07-30,107.99990218960926,train
2014-07-31,106.67855646444838,train
2014-08-01,83.85024957374571,train
2014-08-02,103.65895671252127,train
2014-08-03,116.83903803331259,train
2014-08-04,113.47558321513372,train
2014-08-05,121.30919999393774,train
2014-08-06,103.43611244515819,train
2014-08-07,106.6412159893627,train
2014-08-08,105.82843831499815,train
2014-08-09,100.38977506909566,train
2014-08-10,108.52377522525546,train
2014-08-11,116.3741721681721,train
2014-08-12,109.48042897707973,train
2014-08-13,106.38836104387525,train
2014-08-14,110.23005053926238,train
2014-08-15,108.12796618934743,train
2014-08-16,106.12624012864427,train
2014-08-17,99.23005367189819,train
2014-08-18,99.06898253615827,train
2014-08-19,76.96812341934668,train
2014-08-20,78.29624574924532,train
2014-08-21,126.42927061846126,train
2014-08-22,108.27336354542172,train
2014-08-23,110.2243342196196,train
2014-08-24,140.90483592796522,train
2014-08-25,99.46654334744068,train
2014-08-26,85.79684080950761,train
2014-08-27,96.09257787701546,train
2014-08-28,104.19052833994436,train
2014-08-29,87.53835907808605,train
2014-08-30,103.54718883370003,train
2014-08-31,121.75908356969205,train
2014-09-01,107.38984641547825,train
2014-09-02,94.7148756940864,train
2014-09-03,87.68804367389237,train
2014-09-04,73.66067931379624,train
2014-09-05,95.46841570118542,train
2014-09-06,125.86547554401969,train
2014-09-07,120.16688110210421,train
2014-09-08,123.450007799497,train
2014-09-09,118.12520995292982,train
2014-09-10,95.08853399137877,train
2014-09-11,99.23837460492649,train
2014-09-12,120.90596896236457,train
2014-09-13,121.68942744888403,train
2014-09-14,115.60717115030144,train
2014-09-15,93.89834092253727,train
2014-09-16,88.84628989182727,train
2014-09-17,106.18822070735126,train
2014-09-18,118.67835607706911,train
2014-09-19,107.33676301169902,train
2014-09-20,97.2192921382113,train
2014-09-21,107.90507582263245,train
2014-09-22,103.39609820765901,train
2014-09-23,80.10299460084377,train
2014-09-24,101.3554642939036,train
2014-09-25,99.65179359328235,train
2014-09-26,114.55511478960096,train
2014-09-27,107.31263000094927,train
2014-09-28,108.32448772674272,train
2014-09-29,82.27614110180127,train
2014-09-30,109.05500110753891,train
2014-10-01,102.16911785595534,train
2014-10-02,91.21314586971062,train
2014-10-03,103.66875282481223,train
2014-10-04,109.55932801795518,train
2014-10-05,107.68236985332527,train
2014-10-06,113.45013637285308,train
2014-10-07,113.48404244621793,train
2014-10-08,95.74508096195902,train
2014-10-09,101.90489942021028,train
2014-10-10,122.3362244065253,train
2014-10-11,111.54904519747336,train
2014-10-12,101.81751809857462,train
2014-10-13,157.5264182697997,train
2014-10-14,109.13579022184462,train
2014-10-15,65.90556973137598,train
2014-10-16,76.39275740756375,train
2014-10-17,117.50001054168075,train
2014-10-18,115.34800059359577,train
2014-10-19,91.63753650383234,train
2014-10-20,106.83619319846741,train
2014-10-21,84.68838189168696,train
2014-10-22,94.21691049424032,train
2014-10-23,111.61457542628114,train
2014-10-24,121.42306539327302,train
2014-10-25,116.09812924864997,train
2014-10-26,98.97828206118169,train
2014-10-27,89.08460049177211,train
2014-10-28,103.13312445441682,train
2014-10-29,112.73875422311932,train
2014-10-30,107.07471124549602,train
2014-10-31,104.35104628346079,train
2014-11-01,104.73032870169203,train
2014-11-02,105.56855321833717,train
2014-11-03,97.97131086669572,train
2014-11-04,97.34636500188242,train
2014-11-05,111.52823134006451,train
2014-11-06,106.11499188676663,train
2014-11-07,104.54118306060991,train
2014-11-08,91.0210498701033,train
2014-11-09,91.87785242558738,train
2014-11-10,100.72989608783885,train
2014-11-11,111.43695462318846,train
2014-11-12,109.12410403612341,train
2014-11-13,99.2626228640562,train
2014-11-14,106.39889474579752,train
2014-11-15,98.88087413049527,train
2014-11-16,84.06528000095193,train
2014-11-17,93.83751282762921,train
2014-11-18,97.98177541959006,train
2014-11-19,113.32262556533834,train
2014-11-20,120.92599913079013,train
2014-11-21,96.22626599769248,train
2014-11-22,109.2821326146341,train
2014-11-23,106.90753194562177,train
2014-11-24,89.9955467361304,train
2014-11-25,96.1585229999908,train
2014-11-26,113.9625076201859,train
2014-11-27,94.74981900287025,train
2014-11-28,101.73004457823512,train
2014-11-29,100.48462448574841,train
2014-11-30,100.39705876670493,train
2014-12-01,112.7237488840571,train
2014-12-02,99.52481292831507,train
2014-12-03,215.79350977920816,train
2014-12-04,73.38915413076592,train
2014-12-05,61.189882622224616,train
2014-12-06,81.12642326397855,train
2014-12-07,126.92184219412826,train
2014-12-08,100.41725028286237,train
2014-12-09,87.04101621949144,train
2014-12-10,94.80354779757687,train
2014-12-11,100.63530021762188,train
2014-12-12,86.46486651872527,train
2014-12-13,92.18063296924493,train
2014-12-14,99.76844800341104,train
2014-12-15,35.54299220380602,train
2014-12-16,111.33740307263605,train
2014-12-17,112.6465324695281,train
2014-12-18,106.08138545918956,train
2014-12-19,91.79860763957225,train
2014-12-20,134.41695143150758,train
2014-12-21,92.94279355516005,train
2014-12-22,59.983116836354384,train
2014-12-23,96.54799337500458,train
2014-12-24,119.22615467638138,train
2014-12-25,91.10066345093412,train
2014-12-26,93.68144347157676,train
2014-12-27,99.25015298935165,train
2014-12-28,83.23581436117871,train
2014-12-29,93.74796483645156,train
2014-12-30,101.02675286476989,train
2014-12-31,90.4434249900745,train
2015-01-01,100.2363103264288,train
2016-01-03,99.8787407029696,train
2016-01-04,92.53264762079323,train
2016-01-05,115.55139093443279,train
2016-01-06,96.96463931799747,train
2016-01-07,82.48185945991207,train
2016-01-08,94.43069623894377,train
2016-01-09,95.48040153269443,train
2016-01-10,99.77213595156763,train
2016-01-11,103.85425661708967,train
2016-01-12,94.68325153864345,train
2016-01-13,99.91184003767518,train
2016-01-14,104.77751138842063,train
2016-01-15,112.30327669485177,train
2016-01-16,89.27913975703319,train
2016-01-17,97.9584952468515,train
2016-01-18,105.26713260556232,train
2016-01-19,102.2000505211189,train
