residuals,segment
126.91271452244064,train
129.3485120811767,train
112.5131209449628,train
99.36005384441859,train
106.40080786890383,train
118.00161759033148,train
125.4124111129803,train
107.60999387075174,train
100.94845311546987,train
96.19708510790332,train
128.8691710195215,train
138.30759843867372,train
115.27027708619528,train
113.20332044247215,train
149.20396396283724,train
119.99393938323533,train
113.02643722901075,train
105.43581013437529,train
98.40229370814734,train
114.12042095031666,train
124.32764726206585,train
106.11365500555985,train
114.32477937754476,train
117.18151011900562,train
108.08182073803795,train
129.23676725203143,train
120.99600099673773,train
106.1097826599954,train
104.11008497077842,train
116.57382846150045,train
111.85053495927616,train
120.63919201258591,train
123.47545464177762,train
115.18798974295089,train
108.57784976510175,train
111.13364393698333,train
114.79812752344549,train
112.90404344956329,train
96.40881943144467,train
111.82877606515217,train
112.41442223242154,train
113.40523560404642,train
106.11457699259898,train
113.76508714542746,train
97.89981077180943,train
130.13459823075772,train
129.3420120725507,train
107.08948608779849,train
105.92570794762872,train
115.03475549704382,train
111.12304108603308,train
111.72376174139265,train
117.2954677170448,train
117.47631547477454,train
108.3986154846906,train
112.97747971723169,train
98.29183966085691,train
103.64909145120237,train
91.98116107332436,train
72.88196906052832,train
103.1673532232453,train
142.29588387328602,train
95.64887161442351,train
73.88167960708103,train
132.41895941831297,train
150.71445532908012,train
121.88078585886007,train
96.7369085193269,train
88.7820504448743,train
118.19251500678791,train
109.57460995312908,train
119.16488863762964,train
111.53650617374092,train
102.89817910716488,train
107.99990218960926,train
106.67855646444838,train
83.85024957374571,train
103.65895671252127,train
116.83903803331259,train
113.47558321513372,train
121.30919999393774,train
103.43611244515819,train
106.6412159893627,train
105.82843831499815,train
100.38977506909566,train
108.52377522525546,train
116.3741721681721,train
109.48042897707973,train
106.38836104387525,train
110.23005053926238,train
108.12796618934743,train
106.12624012864427,train
99.23005367189819,train
99.06898253615827,train
76.96812341934668,train
78.29624574924532,train
126.42927061846126,train
108.27336354542172,train
110.2243342196196,train
140.90483592796522,train
99.46654334744068,train
85.79684080950761,train
96.09257787701546,train
104.19052833994436,train
87.53835907808605,train
103.54718883370003,train
121.75908356969205,train
107.38984641547825,train
94.7148756940864,train
87.68804367389237,train
73.66067931379624,train
95.46841570118542,train
125.86547554401969,train
120.16688110210421,train
123.450007799497,train
118.12520995292982,train
95.08853399137877,train
99.23837460492649,train
120.90596896236457,train
121.68942744888403,train
115.60717115030144,train
93.89834092253727,train
88.84628989182727,train
106.18822070735126,train
118.67835607706911,train
107.33676301169902,train
97.2192921382113,train
107.90507582263245,train
103.39609820765901,train
80.10299460084377,train
101.3554642939036,train
99.65179359328235,train
114.55511478960096,train
107.31263000094927,train
108.32448772674272,train
82.27614110180127,train
109.05500110753891,train
102.16911785595534,train
91.21314586971062,train
103.66875282481223,train
109.55932801795518,train
107.68236985332527,train
113.45013637285308,train
113.48404244621793,train
95.74508096195902,train
101.90489942021028,train
122.3362244065253,train
111.54904519747336,train
101.81751809857462,train
157.5264182697997,train
109.13579022184462,train
65.90556973137598,train
76.39275740756375,train
117.50001054168075,train
115.34800059359577,train
91.63753650383234,train
106.83619319846741,train
84.68838189168696,train
94.21691049424032,train
111.61457542628114,train
121.42306539327302,train
116.09812924864997,train
98.97828206118169,train
89.08460049177211,train
103.13312445441682,train
112.73875422311932,train
107.07471124549602,train
104.35104628346079,train
104.73032870169203,train
105.56855321833717,train
97.97131086669572,train
97.34636500188242,train
111.52823134006451,train
106.11499188676663,train
104.54118306060991,train
91.0210498701033,train
91.87785242558738,train
100.72989608783885,train
111.43695462318846,train
109.12410403612341,train
99.2626228640562,train
106.39889474579752,train
98.88087413049527,train
84.06528000095193,train
93.83751282762921,train
97.98177541959006,train
113.32262556533834,train
120.92599913079013,train
96.22626599769248,train
109.2821326146341,train
106.90753194562177,train
89.9955467361304,train
96.1585229999908,train
113.9625076201859,train
94.74981900287025,train
101.73004457823512,train
100.48462448574841,train
100.39705876670493,train
112.7237488840571,train
99.52481292831507,train
215.79350977920816,train
73.38915413076592,train
61.189882622224616,train
81.12642326397855,train
126.92184219412826,train
100.41725028286237,train
87.04101621949144,train
94.80354779757687,train
100.63530021762188,train
86.46486651872527,train
92.18063296924493,train
99.76844800341104,train
35.54299220380602,train
111.33740307263605,train
112.6465324695281,train
106.08138545918956,train
91.79860763957225,train
134.41695143150758,train
92.94279355516005,train
59.983116836354384,train
96.54799337500458,train
119.22615467638138,train
91.10066345093412,train
93.68144347157676,train
99.25015298935165,train
83.23581436117871,train
93.74796483645156,train
101.02675286476989,train
90.4434249900745,train
100.2363103264288,train
99.8787407029696,train
92.53264762079323,train
115.55139093443279,train
96.96463931799747,train
82.48185945991207,train
94.43069623894377,train
95.48040153269443,train
99.77213595156763,train
103.85425661708967,train
94.68325153864345,train
99.91184003767518,train
104.77751138842063,train
112.30327669485177,train
89.27913975703319,train
97.9584952468515,train
105.26713260556232,train
102.2000505211189,train
92.94039638885823,train
110.92513656807915,train
98.80750701185474,train
91.84055804985366,train
78.30039469092151,train
98.41736819623753,train
102.68344832574638,train
106.35715178259994,train
98.74932962968421,train
95.97926566990361,train
100.725424450699,train
93.51567020193721,train
83.82148357812412,train
92.44773261448728,train
88.59018494202678,train
86.32730605248378,train
106.5852513760862,train
108.89985373852562,train
97.17130271282338,train
94.9319344927788,train
97.62777849590759,train
101.03392131399931,train
86.02535529716141,train
96.1564715788287,train
100.45454465859609,train
97.75017227535511,train
96.35861723716278,train
99.52310725229262,train
84.97977589541097,train
95.21217245332906,train
102.6993987015237,train
97.54042022394799,train
100.8582827830408,train
96.38254280082879,train
93.02950643619232,train
95.8888187413628,train
97.31918943390343,train
105.12205794495179,train
94.00616730676614,train
85.8825395047968,train
92.91269067833167,train
100.1444343179773,train
98.77984740068013,train
99.22484444512696,train
95.35844569709059,train
95.36222584395108,train
97.94673991210232,train
95.52781471618277,train
94.51021762107058,train
93.55176599452005,train
94.2519690514041,train
98.92971639389435,train
97.37335617245361,train
98.47462359136887,train
93.44357081547554,train
94.85527127047328,train
101.18614137416324,train
97.2330758444466,train
91.06544354603847,train
95.28528602553382,train
102.99913668795199,train
102.66127453745474,train
102.59553686156318,train
90.42309517586125,train
96.78992277407815,train
104.36736545405375,train
98.67054583718868,train
97.85251283670095,train
72.30747893643263,train
94.64118587998217,train
108.37524311324808,train
92.56224340475,train
96.32653208820028,train
88.75983055723077,train
99.68187342043467,train
94.38865362995841,train
95.9133896959562,train
107.24608558639841,train
95.33060168850812,train
92.24323588920333,train
95.89684002860344,train
85.46870562227338,train
95.16146316617568,train
99.11056415162403,train
97.87556251267972,train
94.79488111940884,train
96.15863824837066,train
91.20987281572167,train
93.35533665582864,train
96.08031544939473,train
79.46380403627558,train
96.59888705956581,train
100.03766821884346,train
92.85202393115554,train
98.85678721909744,train
97.66751613729508,train
97.49874640977828,train
97.81337448688896,train
114.42449227582904,train
151.25225036901747,train
93.0340241726841,train
83.93650146125839,train
83.90284893432937,train
96.35174843372101,train
97.42738461294795,train
126.25957890390532,train
100.50437805806229,train
86.38576003076605,train
98.58175848531829,train
84.96101345916423,train
96.38991869714198,train
89.57924653827723,train
96.52314582429943,train
124.69072575808406,train
163.49453257293527,train
123.32272748874209,train
58.83277665728019,train
88.01906007062405,train
168.97247246670577,train
83.62671381610335,train
85.1715952989066,train
96.00863095710054,train
68.82817644678437,train
18.120364472680194,train
23.59521570986942,train
131.89033814941513,train
173.8857874976993,train
101.78594004248373,train
42.16449567191273,train
107.25622744382906,train
97.18172116636583,train
85.2122549273331,train
128.8335362204582,train
103.26333207402104,train
112.49292942880538,train
46.11935907635575,train
104.81047242507032,train
92.47322555611981,train
99.13001807815021,train
57.33067537309353,train
117.04524043461902,train
91.29912116111166,train
91.65809681480539,train
93.92387996352181,train
108.87749555282619,train
82.89354972256956,train
90.06167625651358,train
98.47891083110085,train
90.33287874408018,train
109.43124096854092,train
87.46277919055149,train
87.46711252963564,train
85.61350368677222,train
91.75292318178231,train
81.25582414492362,train
96.91886266150357,train
103.29984276077153,train
87.04982119571537,train
87.63703474095132,train
95.44635716127368,train
95.78786116057563,train
94.75394489487041,train
90.32914469657169,train
60.91540708066907,train
69.20858829913857,train
38.314969286692815,train
113.46456547001583,train
126.53377784934912,train
96.78692631620089,train
102.22568176080728,train
97.59177490202882,train
86.93950544648078,train
86.63686320087913,train
96.57994022591129,train
90.05056631269179,train
89.26554044820574,train
91.5843839510253,train
78.00577373256044,train
89.06205790866483,train
106.5603116266771,train
91.89891982943197,train
90.95923063912818,train
92.55744907214643,train
98.15533947971045,train
92.54417245878261,train
96.04786150561648,train
88.69294039754033,train
87.13648797739557,train
90.05194929325052,train
95.53620479823911,train
84.97590354984652,train
95.39255921753914,train
95.11255175374873,train
95.72562703543286,train
90.69411326602,train
88.37775912820615,train
95.14039576233102,train
116.80487841351203,train
105.55207270001227,train
85.96455025192927,train
90.88962061767211,train
95.5227898868194,train
104.22344327724204,train
88.73396882078248,train
89.35317531627709,train
74.29726526497882,train
91.10117054380567,train
97.6842502020557,train
95.81100303525841,train
89.02997275970233,train
90.46108104187431,train
90.85430851407261,train
96.2261737989885,train
92.14269320258381,train
90.04019395850128,train
80.14879430701365,train
91.69589828341071,train
101.47426232389836,train
94.56438435962076,train
88.64001834149292,train
97.68037785649125,train
90.95001076873666,train
89.12332394741657,train
92.09161512061473,train
95.99198909104393,train
96.99308261815531,train
87.98075150914724,train
91.16455715274742,train
89.89124695232636,train
93.90871327672778,train
92.74664081258038,train
95.68930074609034,train
93.98394741912261,train
88.2763866532514,train
92.32842749162091,train
113.51246269669969,train
89.15716087175338,train
86.14728808308928,train
93.21477973171,train
89.88368665860526,train
93.51553190388131,train
88.94224569292703,train
88.95284854387728,train
83.97932775922698,train
91.57124563571733,train
95.83469810216457,train
116.90408421892471,train
93.6188405516184,train
81.38107608419239,train
90.94507813807718,train
110.78554773035148,train
103.41177198732453,train
88.84806471687762,train
111.55107356895951,train
77.63743991041918,train
83.15580893585627,train
119.8373398846353,train
105.48398395717084,train
35.548132281549215,train
91.81077786848914,train
103.00453031213112,train
103.43827911470021,train
83.28571690967283,train
94.0012346761066,train
104.58573808427695,train
79.95296425989773,train
87.55977222707031,train
79.46514091748224,train
86.38778840225211,train
99.00402854924994,train
100.34598068473599,train
122.31255238929509,train
88.43289395314741,train
89.11295159322606,train
88.05971969905067,train
67.2513481130743,train
96.23428728493309,train
108.53022913452958,train
85.60483700860414,train
82.37820506703542,train
91.03146832364575,train
86.50520345168809,train
87.34103080203147,train
93.82748621857854,train
90.62902098105587,train
99.17740821196253,train
101.02285746952953,train
109.36757776348747,train
80.40672018121654,train
85.88078772942231,train
73.94829317065967,train
94.11049014024616,train
97.69176439642479,train
93.95052538895322,train
90.29046734027918,train
89.88801999768918,train
82.95389377428205,train
98.87204610459526,train
91.50859661640686,train
86.88547700598633,train
85.24277269832908,train
95.42879330817777,train
96.47017766890019,train
88.06220906405622,train
88.57547924875223,train
96.12231195902802,train
122.95250359317049,train
121.74147361724408,train
138.57160942733492,train
59.62941955845963,train
66.83567025647255,train
103.69772626751762,train
117.263751362898,train
131.29602530397767,train
82.53959889823898,train
64.47575223105889,train
88.79933770185846,train
128.6463267521583,train
138.60646053741493,train
186.53733974829663,train
-59.48254702312272,train
-65.06527074389271,train
94.26976340125975,train
152.81667797705074,train
100.96624746532552,train
95.02192042779996,train
-45.011683847518384,train
92.86889629397194,train
142.23798308722724,train
103.63742831515685,train
86.34878835049585,train
94.70696965522552,train
162.99015956316714,train
73.04479197164267,train
80.86628462088174,train
79.32628966938603,train
113.24914319831794,train
93.03918730010344,train
80.23795045369968,train
54.46942689514094,train
92.0624342308256,train
111.98980110154002,train
93.42015234468113,train
84.61167257002944,train
81.43183147069772,train
85.53227662862287,train
136.37792566508028,train
111.29130372067834,train
99.88982759711541,train
96.76539791883658,train
91.55027043057669,train
67.0446847182485,train
90.10985007930935,train
110.31362866436154,train
88.71101134350772,train
12.01090955644247,train
68.57370802397838,train
126.23597603570295,train
96.22815607112273,train
75.41863200134753,train
98.12680398084876,train
90.58817695522134,train
103.77259161509676,train
103.05187434659149,train
89.23672835323214,train
70.61093058568895,train
111.63317651479599,train
125.96140829544345,train
85.22304217569126,train
123.36988712579455,train
89.22114677227069,train
42.00932525322355,train
98.85480494696321,train
110.17726678127087,train
85.15675130757609,train
118.73837743331774,train
114.29071195644792,train
98.83249286061596,train
53.48815608937139,train
86.59892343421802,train
95.71359510457182,train
33.486292665893416,train
2.115775857446124,train
120.43142223331279,train
41.97069399628299,train
124.79638547277091,train
148.00851556787256,train
94.89754437621855,train
74.86949652082853,train
84.62107683782892,train
17.3231222799252,train
-12.145980657678365,train
-36.84509144952449,train
162.86513812065812,train
150.34040518729603,train
157.50018773853583,train
10.33353853611311,train
48.279205914273575,train
-10.543106190112326,train
116.10103350782333,train
120.80851493232615,train
167.78974749288136,train
92.89415873884491,train
57.37589883736405,train
61.99616028796311,train
126.7680547559977,train
103.42970463523602,train
100.80065859309389,train
120.40072006490914,train
69.39492187975111,train
62.295437280871965,train
140.09851216287484,train
87.15995254754216,train
73.75352340863878,train
91.53736261202857,train
81.26845536736005,train
99.02159240234573,train
78.55661488910187,train
46.178827240381,train
76.5675200508349,train
92.91149209518085,train
96.3848016690747,train
94.204394520184,train
100.04868596396136,train
77.73438684758594,train
94.59181347403546,train
73.00191957432207,train
86.25760383232387,train
60.716811072435576,train
120.74904676830101,train
106.7278366716912,train
91.42893693622409,train
107.3040785711612,train
76.18461883347527,train
77.85986928361467,train
103.87871232330303,train
158.4024442550501,train
111.23432492165898,train
98.4412015611997,train
114.25180410339567,train
71.37083230335816,train
75.4788377550044,train
96.33455337544115,train
205.21274041854667,train
121.18800479764127,train
68.00318244415098,train
126.22297601845094,train
-49.037724651383996,train
126.9445230752915,train
126.88625349441713,train
6.084192471364759,train
55.81986131138683,train
190.29830927840612,train
160.9651072303734,train
169.3361963536513,train
152.25693964558172,train
11.645249496714769,train
157.44643589415318,train
205.31083983951203,train
189.4345918201284,train
-114.64742874189596,train
-172.215930671739,train
-125.60229434369398,train
247.38424319195656,train
235.17510642209618,train
1.6745128605084574,train
132.80301311947187,train
204.95845639314803,train
139.85510758453893,train
77.75503935726283,train
30.624905889884758,train
214.95537746126683,train
262.41318512235966,train
-114.92715960957503,train
63.529516932776914,train
114.00461937819955,train
175.31399152069798,train
92.54334267044715,train
-246.42095113345022,train
80.58701474672307,train
-85.53310641695816,train
26.033410434907182,train
214.9511363208867,train
268.32293764591714,train
-30.895785681987945,train
52.05723220460686,train
184.60411732460216,train
36.94752420957411,train
45.913848165328545,train
107.69066773667737,train
-72.95535922884483,train
16.79307193111663,train
-33.178441193520484,train
159.0711614545471,train
167.2215268806517,train
43.95481010453841,train
-10.967773420345566,train
3.2051957429084723,train
138.3631481577827,train
157.44219475377304,train
101.38058844072066,train
40.9010046334588,train
58.65663103345014,train
-29.150279819464686,train
35.0915642997611,train
37.66851807419107,train
-94.46789841597365,train
22.333107651973933,train
160.22456724052654,train
74.15191400825643,train
-69.03931147875028,train
-178.22949893590476,train
-1.576229042134628,train
436.89019680891556,train
252.66335658073376,train
-23.483194284612182,train
526.8348268108089,train
-49.870647742553956,train
71.78019454874129,train
-36.87929716867711,train
60.886180091527876,train
-102.1867739077552,train
7.625017211195882,train
252.51768262854785,train
247.18122164593524,train
-54.68784562471592,train
34.785280205354866,train
197.14553822337302,train
-77.92173461394168,train
-5.19558136302976,train
170.09812644280646,train
188.99646357912297,train
424.3024921607789,train
21.761106892884072,train
121.32796243018447,train
75.90534895931614,train
-68.81858778157721,train
75.21607144884592,train
328.97751459321034,train
314.7582616805903,train
198.91390936446714,train
207.48838882858217,train
-121.9239348522924,train
166.48393724933067,train
65.45591665238135,train
-172.36953371246182,train
57.3026008677507,train
14.26018913715825,train
-30.026905096291102,train
145.29815026887718,train
196.2183880568018,train
221.6298260350968,train
71.84012370628625,train
-43.16780196791842,train
44.83770489323069,train
37.24163807506466,train
254.772678528906,train
40.778749152067576,train
138.29399912984627,train
215.92161987829786,train
-290.13788858188764,train
-61.295173542095654,train
-261.89004967634537,train
182.49553296606155,train
408.0615060687069,train
82.14683241956027,train
-389.8282903824338,train
-46.515352509672084,train
16.335028770065946,train
140.79074003186997,train
30.16299038326997,train
-252.64657641662188,train
-707.5000311067456,train
479.02094775519527,train
316.07338399323726,train
11.277376668092984,train
506.33389180303766,train
-57.957949255180665,train
-105.72425377957416,train
-279.90715160063974,train
11.230539726504048,train
267.26043978199823,train
-2.307549161590032,train
244.26534543591288,train
28.956662541243077,train
289.0377736467717,train
26.605226796588795,train
-52.7653182506765,train
198.35075968095316,train
119.3644988316064,train
23.223378336979295,train
-103.86331513974983,train
-78.72404773541257,train
134.28077394582488,train
124.8414706389849,train
78.4142600902569,train
206.04381953563825,train
189.88028035485422,train
-11.183702784915113,train
-18.88118817738905,train
620.2251067754214,train
285.7518118392327,train
46.84062953708417,train
-213.5137585268485,train
-0.21095063455868512,train
-77.64274133589515,train
-5.26934032616191,train
243.32860660413462,train
359.7434845000844,train
40.70609657338173,train
-125.67420933274752,train
-90.08440323702871,train
-384.9572484571854,train
197.68213468015983,train
319.25645204720513,train
-99.86521054317018,train
-100.90742469222732,train
389.61660215824486,train
23.484485066466732,train
277.32485030138287,train
308.8767219604306,train
288.0250630829669,train
-7.488747526809675,train
35.11000404054448,train
-1.628597905958486,train
-483.07547795857045,train
14.877920453389379,train
373.1429065374905,train
-339.1857550907025,train
-629.0275014356148,train
-321.0845679484364,train
-329.90982788720066,train
713.8643232406048,train
296.54938645215134,train
629.7459137365213,train
542.3054005329659,train
-277.95401425690034,train
-147.31508911572655,train
231.04331370483942,train
179.87450821115908,train
-200.53070583632325,train
100.50986388094407,train
-226.01811554664528,train
125.26853503552047,train
550.5007589265806,train
576.4262968779076,train
355.48574835327963,train
79.30268680118388,train
-350.7054299526844,train
-119.26012989877563,train
771.9731095753923,train
244.7882964845212,train
16.210744917189004,train
98.82447157337447,train
201.42687723838026,train
2232.9493462780592,train
3708.966510742637,train
-1355.3356993462476,train
-2067.9033400149874,train
139.89862537278714,train
1958.3948826319174,train
515.8229824099908,train
-1342.2833132303786,train
-307.8743376514649,train
1035.179019154013,train
1739.1743931275341,train
-424.5639676850842,train
-667.2103038802452,train
-1500.9594954373533,train
-1422.3560436066618,train
-872.2661221047292,train
-2022.9944577223341,train
1069.4680859348955,train
-506.3464308267685,train
180.36426772635787,train
2032.6878606571645,train
-200.46801071766276,train
-1772.4441110379303,train
-263.1277250777039,train
-1731.1081129194008,train
1058.2301703120793,train
-107.26175936606523,train
1448.3826313374793,train
-55.70129377815101,train
1572.6694345737105,train
112.80105749728682,train
-1357.8759580365186,train
-1684.014490138774,train
-621.7098747032724,train
432.0593535185744,train
-1224.9873845198144,train
331.93156106665265,train
582.169169747378,train
-697.8807559298639,train
-166.62887361188587,train
-2505.851609150035,train
-466.05117167803473,train
959.8408766211833,train
333.2909387571781,train
1237.0071451518343,train
-1352.0969432751153,train
-1137.3314951439133,train
-86.39239833744796,train
682.5300405227954,train
9.631445405797422,train
-309.40778649498316,train
189.29205262387586,train
320.3182123214938,train
-649.071499666783,train
-1428.7170165871794,train
-81.84442067071905,train
-807.7543201804383,train
-377.0226279982435,train
689.7598940890111,train
-620.9007388777118,train
-1506.6057440651202,train
705.059715811517,train
434.65861937935097,train
575.3781820117993,train
413.07305881872344,train
-148.146352630225,train
-729.3913225695569,train
683.4262119248524,train
-186.71343927277485,train
727.709618210145,train
711.4981357033248,train
-63.38919050541881,train
675.4499176517402,train
-610.8953355288322,train
320.37058118531604,train
199.69944232182388,train
-996.2844427151576,train
-907.8098288484889,train
184.88569216635915,train
-297.7575582682566,train
-249.30750815562715,train
722.8134982374322,train
444.3173556015099,train
-486.69040474167923,train
206.32225962146185,train
109.53869855795347,train
256.113985273465,train
-71.23345623452406,train
-57.0761608509365,train
-957.0977807822983,train
-1015.7619721094707,train
-620.8129657115842,train
3.4784727013138763,train
-179.13765616946876,train
665.4474646613871,train
-236.51475358998505,train
-263.7546762643269,train
-1002.7022100972881,train
-133.47790763213197,train
253.66002457005743,train
-347.99478805757735,train
229.88972352145356,train
564.6971465606302,train
246.738483469735,train
-98.91003197060854,train
-416.06914790114934,train
7.459243941555542,train
-143.12779277871414,train
-287.4136012786021,train
-326.4962630734426,train
-372.1928910923489,train
107.19611388887643,train
-744.6232860459822,train
-408.427719320659,train
187.32785143566616,train
-38.148873321590145,train
267.1291488276229,train
389.12278590007554,train
-661.2970478059387,train
-257.74037041052907,train
-120.36282639760066,train
309.53391432193894,train
148.35582808552135,train
-333.8950246652321,train
-79.05485668505935,train
147.6499548083466,train
926.0636970444375,train
79.32997761754268,train
-178.87507426071897,train
191.99605621230057,train
-325.79334015479435,train
-306.8852299558621,train
154.72934008977245,train
161.26217145438932,train
501.0409486086737,train
18.675031875434797,train
-252.37883138045254,train
-38.74115779554086,train
709.0589267925443,train
-859.273480748996,train
99.52001859571101,train
-179.19518816071104,train
234.87730460844978,train
79.66484331016181,train
-286.9090899707753,train
-260.5808280807487,train
96.53941889553971,train
514.9710663858132,train
-73.17036660637496,train
-2.1205701900507847,train
-331.11799970330503,train
-411.440035374977,train
-206.53763579380757,train
68.31997719080391,train
-250.87488612218658,train
-725.5986366853012,train
-48.41243304143245,train
328.2908186464483,train
34.740471635252106,train
-279.809789769306,train
-277.17733237511857,train
-288.95737637695765,train
105.90016890664356,train
49.01356859095904,train
195.28865632652196,train
-147.67282008691654,train
-519.778675602769,train
-607.6971468874217,train
-13.185889839138326,train
9.160863221015461,train
-115.85320339169903,train
-48.62338367598841,train
-241.87629262006158,train
257.32584503772614,train
-28.076349316260348,train
-9.586452438288688,train
-26.95595066628266,train
39.752393180082436,train
18.478095443871098,train
-277.57931872418794,train
8.674791653975262,train
37.07494281838535,train
-3.3021887794275244,train
-131.76891245635943,train
-164.28850171170052,train
-823.4959580921059,train
9.492040965478736,train
-161.57269668917525,train
-237.41018740240906,train
328.94801100795667,train
-136.8973731629385,train
1.8284846960468712,train
-60.33925737990285,train
173.34905274285666,train
20.51531800558132,train
-83.72527423058818,train
-96.45828403609448,train
-707.2979315477633,train
-35.218060921532924,train
128.9446817580283,train
167.90121572591488,train
-174.6649126451348,train
-13.769323237513163,train
-256.25228332933784,train
253.59843583584188,train
248.50906737972218,train
-79.4797083127014,train
133.55756731231395,train
-111.64525454500836,train
-25.32440240179949,train
-17.190263947583844,train
-28.633229487908466,train
156.7931158782094,train
-89.25350851734493,train
-130.9553510930109,train
-485.36495617419314,train
-29.96015323465599,train
-111.12230349640231,train
8.595869563423548,train
35.60271391426795,train
67.15532316294684,train
338.27556948565143,train
553.7446781251338,train
-23.24071169331546,train
-141.06770493843123,train
-226.0011509851256,train
-60.9853858969409,train
-15.029863917442526,train
216.19194647817767,train
662.4897302397858,train
-291.5544294688416,train
-471.24675304106404,train
73.37172857572659,train
34.2765277571516,train
-45.087378983433155,train
-139.23184434607265,train
-457.1934577954926,train
-259.7753802033458,train
-33.67170425946642,train
-139.3203551018296,train
-428.99688136932673,train
-47.46315518591928,train
-62.554976632393846,train
-240.1326307316176,train
-548.6545720793829,train
222.48211085408911,train
-262.95844825731365,train
30.09070659939971,train
42.96090807633209,train
-64.70726317659046,train
-175.6702473126261,train
103.12240635508624,train
-36.15000542070811,train
173.6839184354767,train
-182.15661053046915,train
-23.614669636395774,train
-217.8987288850567,train
96.34690800176577,train
-98.61942165586788,train
17.671909976837014,train
169.061444215984,train
2.487152236816655,train
-152.7415360333598,train
97.12506506280988,train
179.70560018558717,train
-118.15227027252877,train
-180.5848070261227,train
-1.4796048004309341,train
128.74922050572786,train
25.037480035214685,train
-100.80194937494798,train
-0.5760575020622127,train
-640.7426375498972,train
-436.33958614913354,train
1.8513499746168236,train
-150.71095177833104,train
51.117174219487424,train
23.65597465574865,train
-54.953377891992204,train
-31.74364496319231,train
127.30797036612512,train
-42.702014115738166,train
-62.99679282155466,train
-88.51075575860341,train
-289.7620866647294,train
7.894421824035817,train
41.678239707463945,train
112.05166643186749,train
173.52754943363743,train
-88.63909635445452,train
-111.35243146137418,train
-194.2029243892148,train
-218.1008284440386,train
11.570568546543655,train
176.06412017575258,train
-53.542368927272946,train
-156.50029279457522,train
-30.234536577508152,train
-72.07062046607462,train
-90.21385021732567,train
-109.6692519226981,train
29.749940189729386,train
12.67326504536868,train
-89.00715358048365,train
-61.93171339392575,train
-11.782994360364683,train
-66.06737845674706,train
-119.63039989369736,train
-387.7715216954939,train
-71.12355537945677,train
43.287660283007426,train
-2.6973652817432594,train
241.7014838774394,train
-119.11556233103511,train
-169.10496200423222,train
-146.90572687034273,train
-65.73915107080848,train
-9.30838114727976,train
-44.29004459197404,train
-69.06936825622597,train
-83.48703277967252,train
-36.72901328129501,train
-72.72486246905646,train
-57.575509031340516,train
-49.22599440477825,train
-53.24216994732524,train
-210.03823618406022,train
-79.61763757375866,train
-39.254520178940766,train
18.36450664064705,train
-62.12348669807034,train
-87.07245597752626,train
-44.50837112284535,train
2.0977049114790134,train
-15.678942793005263,train
7.232066335109266,train
-145.70566854018216,train
-149.47622673549813,train
-26.051665778282768,train
-30.641686053997546,train
-83.78428140109463,train
-79.74671575924003,train
-674.92032829645,train
-184.1167549757065,train
80.52819197362442,train
67.48096898517542,train
85.09313420187482,train
-783.4776638499307,train
-576.1154028483052,train
256.1552902928188,train
-3.6385296513099092,train
-2.363605973570884,train
-410.56599166186015,train
93.55476245239743,train
-73.43774284772917,train
68.28420409368437,train
527.2692671036575,train
66.60545009279576,train
-359.32822153765073,train
117.04109149294254,train
-5.772376454723599,train
-268.53942020271006,train
49.01209341169579,train
-135.35654842310714,train
-231.9018680356985,train
-96.99967482548527,train
173.10269780599538,train
256.00482200802935,train
-77.39786157829576,train
-119.26492423137779,train
79.79650305935365,train
-121.52711163064123,train
-71.26591017830287,train
47.52142476679455,train
84.21724651468003,train
321.5713771051087,train
181.9493478440677,train
25.613537537277352,train
295.53298794018974,train
-231.44603764354133,train
22.442639712225173,train
46.137337823618964,train
73.3754165238829,train
-297.3788059925723,train
15.968446723299166,train
-118.96804440477081,train
282.7800632146382,train
-17.438094063707467,train
-1.6669525667866765,train
-117.96639768543628,train
92.82491751220459,train
48.649568107900905,train
-10.24659515832127,train
-6.714647208737006,train
225.71496620817243,train
-14.207820273334164,train
-44.07872516260022,train
-18.088279323717416,train
-356.6526151500316,train
-35.207365871878665,train
82.92240791689528,train
-41.75347384985844,train
168.86819573257753,train
-29.874592837422824,train
5.446361837679433,train
38.27020681594195,train
4.767779376863473,train
84.75716212480756,train
-112.79773834394882,train
-37.90768151214752,train
69.71144003029212,train
25.055550981182478,train
29.672862073256056,train
18.786039114947926,train
17.5000515927386,train
-13.618117363092551,train
-103.2643923591163,train
-12.622740155623887,train
104.31988312153726,train
25.87943859936877,train
43.33818517275358,train
60.861102044063045,train
-34.29459870311803,train
-1.9977615164348208,train
30.59927465019655,train
-25.433565667235143,train
1.3933068135665962,train
298.0463246089189,train
47.56236099133275,train
-9.093742564565218,train
-49.238533428511346,train
3.313990213528541,train
6.877285722443503,train
6.4196113562084065,train
26.890305189095216,train
30.319728179925278,train
60.721697603742996,train
256.297645091664,train
50.031811076997656,train
7.419045306649423,train
-41.882920830155854,train
50.577996198991514,train
161.04163215462358,train
-313.132982927973,train
-9.72364410971386,train
63.36706281647821,train
53.83629839535524,train
34.8404150302963,train
10.812326405544354,train
11.673831094928573,train
1.1104411899550541,train
-72.4099116964826,train
136.31873409716673,train
62.92967216510442,train
22.280369993334716,train
-8.463841019416577,train
65.77529296274406,train
17.763002296304876,train
-23.84221603765809,train
14.93102690684509,train
35.323167443996226,train
44.62712305348805,train
